Employment_ID,Effective_Date,Salary_LPA,Data_Origin
EMP-019585,2024-06-07,5.12,synthetic_derived
EMP-019585,2024-12-07,5.32,synthetic_derived
EMP-019586,2024-06-21,4.7,synthetic_derived
EMP-019586,2024-12-21,4.89,synthetic_derived
EMP-019587,2024-07-05,3.54,synthetic_derived
EMP-019588,2024-07-19,4.15,synthetic_derived
EMP-019588,2025-01-18,4.27,synthetic_derived
EMP-019589,2024-08-02,5.11,synthetic_derived
EMP-019589,2025-02-01,5.26,synthetic_derived
EMP-019590,2024-08-16,6.29,synthetic_derived
EMP-019590,2025-02-15,6.54,synthetic_derived
EMP-019591,2024-08-30,3.7,synthetic_derived
EMP-019591,2025-03-01,3.83,synthetic_derived
EMP-019592,2024-09-13,5.08,synthetic_derived
EMP-019592,2025-03-15,5.25,synthetic_derived
EMP-019593,2024-09-27,4.89,synthetic_derived
EMP-019593,2025-03-29,5.04,synthetic_derived
EMP-019594,2024-10-11,4.66,synthetic_derived
EMP-019594,2025-04-12,4.83,synthetic_derived
EMP-019595,2024-10-25,4.15,synthetic_derived
EMP-019595,2025-04-26,4.28,synthetic_derived
EMP-019596,2024-11-08,5.08,synthetic_derived
EMP-019596,2025-05-10,5.27,synthetic_derived
EMP-019597,2024-11-22,4.39,synthetic_derived
EMP-019597,2025-05-24,4.53,synthetic_derived
EMP-019598,2024-12-06,4.6,synthetic_derived
EMP-019598,2025-06-07,4.78,synthetic_derived
EMP-019599,2024-12-20,3.97,synthetic_derived
EMP-019599,2025-06-21,4.12,synthetic_derived
EMP-019600,2025-01-16,4.3,synthetic_derived
EMP-019600,2025-07-18,4.44,synthetic_derived
EMP-019601,2024-11-21,3.96,synthetic_derived
EMP-019602,2024-12-05,4.21,synthetic_derived
EMP-019602,2025-06-06,4.39,synthetic_derived
EMP-019603,2025-01-01,4.19,synthetic_derived
EMP-019603,2025-07-03,4.34,synthetic_derived
EMP-019604,2025-01-15,4.78,synthetic_derived
EMP-019604,2025-07-17,4.96,synthetic_derived
EMP-019605,2025-02-11,4.82,synthetic_derived
EMP-019605,2025-08-13,4.99,synthetic_derived
EMP-019606,2025-02-25,4.02,synthetic_derived
EMP-019606,2025-08-27,4.16,synthetic_derived
EMP-019607,2025-03-11,4.75,synthetic_derived
EMP-019607,2025-09-10,4.89,synthetic_derived
EMP-019608,2025-03-25,4.48,synthetic_derived
EMP-019608,2025-09-24,4.67,synthetic_derived
EMP-019609,2025-04-08,5.05,synthetic_derived
EMP-019609,2025-10-08,5.23,synthetic_derived
EMP-019610,2025-04-22,4.36,synthetic_derived
EMP-019610,2025-10-22,4.52,synthetic_derived
EMP-019611,2025-05-06,5.46,synthetic_derived
EMP-019611,2025-11-05,5.65,synthetic_derived
EMP-019612,2025-06-02,4.24,synthetic_derived
EMP-019613,2025-06-16,4.17,synthetic_derived
EMP-019613,2025-12-16,4.36,synthetic_derived
EMP-019614,2025-06-30,3.55,synthetic_derived
EMP-019614,2025-12-30,3.68,synthetic_derived
EMP-019615,2025-07-14,4.77,synthetic_derived
EMP-019615,2026-01-13,4.96,synthetic_derived
EMP-019616,2025-07-28,4.7,synthetic_derived
EMP-019617,2025-08-11,4.51,synthetic_derived
EMP-019617,2026-02-10,4.65,synthetic_derived
EMP-019618,2025-08-25,3.75,synthetic_derived
EMP-019618,2026-02-24,3.91,synthetic_derived
EMP-019619,2025-09-08,5.33,synthetic_derived
EMP-019619,2026-03-10,5.53,synthetic_derived
EMP-019620,2025-10-05,4.81,synthetic_derived
EMP-019620,2026-04-06,4.97,synthetic_derived
EMP-019621,2025-11-01,5.61,synthetic_derived
EMP-019621,2026-05-03,5.81,synthetic_derived
EMP-019622,2025-11-15,5.16,synthetic_derived
EMP-019622,2026-05-17,5.34,synthetic_derived
EMP-019623,2025-11-29,3.7,synthetic_derived
EMP-019623,2026-05-31,3.82,synthetic_derived
EMP-019624,2025-12-13,3.97,synthetic_derived
EMP-019625,2025-12-27,5.2,synthetic_derived
EMP-019625,2026-06-28,5.37,synthetic_derived
EMP-019626,2026-01-10,4.03,synthetic_derived
EMP-019626,2026-07-12,4.17,synthetic_derived
EMP-019627,2026-01-24,5.4,synthetic_derived
EMP-019627,2026-07-26,5.58,synthetic_derived
EMP-019628,2024-02-18,4.64,synthetic_derived
EMP-019628,2024-08-19,4.82,synthetic_derived
EMP-019629,2024-03-03,4.81,synthetic_derived
EMP-019629,2024-09-02,5.01,synthetic_derived
EMP-019630,2024-03-17,4.44,synthetic_derived
EMP-019631,2024-04-26,4.69,synthetic_derived
EMP-019631,2024-10-26,4.84,synthetic_derived
EMP-019632,2024-05-10,6.04,synthetic_derived
EMP-019632,2024-11-09,6.29,synthetic_derived
EMP-019633,2024-05-24,4.13,synthetic_derived
EMP-019633,2024-11-23,4.27,synthetic_derived
EMP-019634,2024-06-07,4.82,synthetic_derived
EMP-019635,2024-06-21,4.91,synthetic_derived
EMP-019635,2024-12-21,5.08,synthetic_derived
EMP-019636,2024-07-05,4.23,synthetic_derived
EMP-019637,2024-07-19,5.52,synthetic_derived
EMP-019637,2025-01-18,5.72,synthetic_derived
EMP-019638,2024-08-15,3.32,synthetic_derived
EMP-019638,2025-02-14,3.44,synthetic_derived
EMP-019639,2024-08-29,4.98,synthetic_derived
EMP-019639,2025-02-28,5.15,synthetic_derived
EMP-019640,2024-09-12,4.58,synthetic_derived
EMP-019640,2025-03-14,4.74,synthetic_derived
EMP-019641,2024-09-26,4.82,synthetic_derived
EMP-019641,2025-03-28,5.0,synthetic_derived
EMP-019642,2024-10-10,5.65,synthetic_derived
EMP-019642,2025-04-11,5.86,synthetic_derived
EMP-019643,2024-10-24,4.86,synthetic_derived
EMP-019643,2025-04-25,5.02,synthetic_derived
EMP-019644,2024-11-07,3.42,synthetic_derived
EMP-019644,2025-05-09,3.54,synthetic_derived
EMP-019645,2024-11-21,4.49,synthetic_derived
EMP-019646,2024-12-05,3.77,synthetic_derived
EMP-019646,2025-06-06,3.9,synthetic_derived
EMP-019647,2025-01-01,5.81,synthetic_derived
EMP-019647,2025-07-03,6.04,synthetic_derived
EMP-019648,2025-01-15,5.02,synthetic_derived
EMP-019648,2025-07-17,5.19,synthetic_derived
EMP-019649,2025-01-29,5.21,synthetic_derived
EMP-019649,2025-07-31,5.38,synthetic_derived
EMP-019650,2025-02-12,4.7,synthetic_derived
EMP-019650,2025-08-14,4.88,synthetic_derived
EMP-019651,2025-02-26,5.47,synthetic_derived
EMP-019651,2025-08-28,5.66,synthetic_derived
EMP-019652,2025-03-12,5.26,synthetic_derived
EMP-019652,2025-09-11,5.45,synthetic_derived
EMP-019653,2025-04-08,4.14,synthetic_derived
EMP-019653,2025-10-08,4.27,synthetic_derived
EMP-019654,2025-04-22,4.51,synthetic_derived
EMP-019654,2025-10-22,4.68,synthetic_derived
EMP-019655,2025-05-06,4.03,synthetic_derived
EMP-019655,2025-11-05,4.19,synthetic_derived
EMP-019656,2025-05-20,3.82,synthetic_derived
EMP-019656,2025-11-19,3.94,synthetic_derived
EMP-019657,2025-06-03,3.74,synthetic_derived
EMP-019657,2025-12-03,3.86,synthetic_derived
EMP-019658,2025-06-30,4.62,synthetic_derived
EMP-019658,2025-12-30,4.84,synthetic_derived
EMP-019659,2025-07-14,4.7,synthetic_derived
EMP-019659,2026-01-13,4.86,synthetic_derived
EMP-019660,2025-07-28,4.01,synthetic_derived
EMP-019660,2026-01-27,4.16,synthetic_derived
EMP-019661,2025-08-11,3.5,synthetic_derived
EMP-019661,2026-02-10,3.6,synthetic_derived
EMP-019662,2025-08-25,4.53,synthetic_derived
EMP-019662,2026-02-24,4.7,synthetic_derived
EMP-019663,2025-09-08,4.08,synthetic_derived
EMP-019663,2026-03-10,4.23,synthetic_derived
EMP-019664,2025-09-22,5.23,synthetic_derived
EMP-019664,2026-03-24,5.41,synthetic_derived
EMP-019665,2025-10-06,4.29,synthetic_derived
EMP-019665,2026-04-07,4.43,synthetic_derived
EMP-019666,2025-10-20,4.69,synthetic_derived
EMP-019666,2026-04-21,4.85,synthetic_derived
EMP-019667,2025-11-16,4.63,synthetic_derived
EMP-019667,2026-05-18,4.77,synthetic_derived
EMP-019668,2025-11-30,5.13,synthetic_derived
EMP-019668,2026-06-01,5.32,synthetic_derived
EMP-019669,2026-01-09,5.28,synthetic_derived
EMP-019669,2026-07-11,5.53,synthetic_derived
EMP-019670,2026-01-23,4.07,synthetic_derived
EMP-019670,2026-07-25,4.2,synthetic_derived
EMP-019671,2025-11-28,4.56,synthetic_derived
EMP-019671,2026-05-30,4.72,synthetic_derived
EMP-019672,2025-12-25,4.23,synthetic_derived
EMP-019672,2026-06-26,4.39,synthetic_derived
EMP-019673,2024-01-19,4.71,synthetic_derived
EMP-019673,2024-07-20,4.88,synthetic_derived
EMP-019674,2024-02-15,5.12,synthetic_derived
EMP-019675,2024-02-29,4.53,synthetic_derived
EMP-019675,2024-08-30,4.7,synthetic_derived
EMP-019676,2024-03-14,4.91,synthetic_derived
EMP-019676,2024-09-13,5.1,synthetic_derived
EMP-019677,2024-04-10,4.63,synthetic_derived
EMP-019677,2024-10-10,4.79,synthetic_derived
EMP-019678,2024-04-24,3.81,synthetic_derived
EMP-019678,2024-10-24,3.93,synthetic_derived
EMP-019679,2024-05-08,3.48,synthetic_derived
EMP-019679,2024-11-07,3.6,synthetic_derived
EMP-019680,2024-05-22,4.96,synthetic_derived
EMP-019680,2024-11-21,5.12,synthetic_derived
EMP-019681,2024-06-05,5.01,synthetic_derived
EMP-019681,2024-12-05,5.24,synthetic_derived
EMP-019682,2024-06-19,4.84,synthetic_derived
EMP-019682,2024-12-19,5.0,synthetic_derived
EMP-019683,2024-07-03,4.07,synthetic_derived
EMP-019683,2025-01-02,4.22,synthetic_derived
EMP-019684,2024-07-17,4.44,synthetic_derived
EMP-019684,2025-01-16,4.62,synthetic_derived
EMP-019685,2024-07-31,5.33,synthetic_derived
EMP-019685,2025-01-30,5.54,synthetic_derived
EMP-019686,2024-08-14,4.8,synthetic_derived
EMP-019686,2025-02-13,5.02,synthetic_derived
EMP-019687,2024-08-28,5.67,synthetic_derived
EMP-019687,2025-02-27,5.85,synthetic_derived
EMP-019688,2024-09-11,4.9,synthetic_derived
EMP-019688,2025-03-13,5.09,synthetic_derived
EMP-019689,2024-09-25,3.97,synthetic_derived
EMP-019689,2025-03-27,4.08,synthetic_derived
EMP-019690,2024-10-09,5.64,synthetic_derived
EMP-019690,2025-04-10,5.82,synthetic_derived
EMP-019691,2024-11-05,4.01,synthetic_derived
EMP-019691,2025-05-07,4.17,synthetic_derived
EMP-019692,2024-11-19,4.98,synthetic_derived
EMP-019692,2025-05-21,5.15,synthetic_derived
EMP-019693,2024-12-03,4.82,synthetic_derived
EMP-019693,2025-06-04,5.01,synthetic_derived
EMP-019694,2024-12-17,5.0,synthetic_derived
EMP-019694,2025-06-18,5.2,synthetic_derived
EMP-019695,2024-12-31,4.42,synthetic_derived
EMP-019696,2025-01-14,4.83,synthetic_derived
EMP-019696,2025-07-16,4.98,synthetic_derived
EMP-019697,2025-01-28,4.51,synthetic_derived
EMP-019697,2025-07-30,4.7,synthetic_derived
EMP-019698,2025-02-11,4.45,synthetic_derived
EMP-019698,2025-08-13,4.59,synthetic_derived
EMP-019699,2025-02-25,4.31,synthetic_derived
EMP-019699,2025-08-27,4.44,synthetic_derived
EMP-019700,2025-03-11,4.57,synthetic_derived
EMP-019700,2025-09-10,4.71,synthetic_derived
EMP-019701,2025-03-25,4.52,synthetic_derived
EMP-019701,2025-09-24,4.67,synthetic_derived
EMP-019702,2025-04-08,4.45,synthetic_derived
EMP-019702,2025-10-08,4.63,synthetic_derived
EMP-019703,2025-04-22,4.36,synthetic_derived
EMP-019703,2025-10-22,4.5,synthetic_derived
EMP-019704,2025-05-06,4.63,synthetic_derived
EMP-019704,2025-11-05,4.77,synthetic_derived
EMP-019705,2025-05-20,4.14,synthetic_derived
EMP-019705,2025-11-19,4.32,synthetic_derived
EMP-019706,2025-06-03,4.49,synthetic_derived
EMP-019706,2025-12-03,4.67,synthetic_derived
EMP-019707,2025-06-17,5.27,synthetic_derived
EMP-019707,2025-12-17,5.47,synthetic_derived
EMP-019708,2025-07-01,5.0,synthetic_derived
EMP-019708,2025-12-31,5.2,synthetic_derived
EMP-019709,2025-07-15,5.18,synthetic_derived
EMP-019709,2026-01-14,5.38,synthetic_derived
EMP-019710,2025-07-29,5.03,synthetic_derived
EMP-019710,2026-01-28,5.22,synthetic_derived
EMP-019711,2025-08-12,5.75,synthetic_derived
EMP-019711,2026-02-11,5.99,synthetic_derived
EMP-019712,2025-08-26,3.95,synthetic_derived
EMP-019713,2025-09-09,3.84,synthetic_derived
EMP-019713,2026-03-11,4.0,synthetic_derived
EMP-019714,2025-09-23,4.03,synthetic_derived
EMP-019714,2026-03-25,4.18,synthetic_derived
EMP-019715,2025-10-07,4.57,synthetic_derived
EMP-019715,2026-04-08,4.7,synthetic_derived
EMP-019716,2025-10-21,5.55,synthetic_derived
EMP-019716,2026-04-22,5.76,synthetic_derived
EMP-019717,2025-11-04,5.9,synthetic_derived
EMP-019717,2026-05-06,6.09,synthetic_derived
EMP-019718,2025-11-18,3.53,synthetic_derived
EMP-019718,2026-05-20,3.65,synthetic_derived
EMP-019719,2025-12-02,4.72,synthetic_derived
EMP-019719,2026-06-03,4.9,synthetic_derived
EMP-019720,2025-12-16,3.67,synthetic_derived
EMP-019720,2026-06-17,3.8,synthetic_derived
EMP-019721,2025-12-30,3.98,synthetic_derived
EMP-019721,2026-07-01,4.14,synthetic_derived
EMP-019722,2026-01-26,4.34,synthetic_derived
EMP-019722,2026-07-28,4.51,synthetic_derived
EMP-019723,2026-02-09,5.82,synthetic_derived
EMP-019723,2026-08-11,6.01,synthetic_derived
EMP-019724,2026-02-23,4.6,synthetic_derived
EMP-019724,2026-08-25,4.79,synthetic_derived
EMP-019725,2024-03-19,3.76,synthetic_derived
EMP-019725,2024-09-18,3.88,synthetic_derived
EMP-019726,2024-04-02,4.43,synthetic_derived
EMP-019726,2024-10-02,4.61,synthetic_derived
EMP-019727,2024-04-16,3.91,synthetic_derived
EMP-019727,2024-10-16,4.04,synthetic_derived
EMP-019728,2024-04-30,3.95,synthetic_derived
EMP-019728,2024-10-30,4.06,synthetic_derived
EMP-019729,2024-06-09,5.23,synthetic_derived
EMP-019729,2024-12-09,5.4,synthetic_derived
EMP-019730,2024-06-23,3.97,synthetic_derived
EMP-019730,2024-12-23,4.09,synthetic_derived
EMP-019731,2024-07-07,3.92,synthetic_derived
EMP-019731,2025-01-06,4.06,synthetic_derived
EMP-019732,2024-07-21,5.68,synthetic_derived
EMP-019732,2025-01-20,5.9,synthetic_derived
EMP-019733,2024-08-04,5.11,synthetic_derived
EMP-019733,2025-02-03,5.29,synthetic_derived
EMP-019734,2024-08-18,4.46,synthetic_derived
EMP-019734,2025-02-17,4.62,synthetic_derived
EMP-019735,2024-09-01,4.01,synthetic_derived
EMP-019735,2025-03-03,4.14,synthetic_derived
EMP-019736,2024-09-15,4.32,synthetic_derived
EMP-019736,2025-03-17,4.48,synthetic_derived
EMP-019737,2024-09-29,4.47,synthetic_derived
EMP-019737,2025-03-31,4.64,synthetic_derived
EMP-019738,2024-10-13,3.62,synthetic_derived
EMP-019738,2025-04-14,3.76,synthetic_derived
EMP-019739,2024-10-27,4.89,synthetic_derived
EMP-019739,2025-04-28,5.14,synthetic_derived
EMP-019740,2024-11-10,5.14,synthetic_derived
EMP-019740,2025-05-12,5.31,synthetic_derived
EMP-019741,2024-09-15,4.98,synthetic_derived
EMP-019741,2025-03-17,5.16,synthetic_derived
EMP-019742,2024-09-29,4.33,synthetic_derived
EMP-019742,2025-03-31,4.43,synthetic_derived
EMP-019743,2024-10-26,5.03,synthetic_derived
EMP-019743,2025-04-27,5.23,synthetic_derived
EMP-019744,2024-11-09,4.34,synthetic_derived
EMP-019744,2025-05-11,4.49,synthetic_derived
EMP-019745,2024-11-23,3.95,synthetic_derived
EMP-019745,2025-05-25,4.09,synthetic_derived
EMP-019746,2024-12-07,4.85,synthetic_derived
EMP-019746,2025-06-08,5.04,synthetic_derived
EMP-019747,2024-12-21,4.17,synthetic_derived
EMP-019747,2025-06-22,4.3,synthetic_derived
EMP-019748,2025-01-04,3.77,synthetic_derived
EMP-019748,2025-07-06,3.92,synthetic_derived
EMP-019749,2025-01-18,4.65,synthetic_derived
EMP-019749,2025-07-20,4.79,synthetic_derived
EMP-019750,2025-02-01,4.22,synthetic_derived
EMP-019751,2025-02-15,5.21,synthetic_derived
EMP-019751,2025-08-17,5.43,synthetic_derived
EMP-019752,2025-03-01,4.67,synthetic_derived
EMP-019753,2025-03-15,5.01,synthetic_derived
EMP-019753,2025-09-14,5.24,synthetic_derived
EMP-019754,2025-03-29,3.58,synthetic_derived
EMP-019754,2025-09-28,3.7,synthetic_derived
EMP-019755,2025-04-12,4.38,synthetic_derived
EMP-019755,2025-10-12,4.55,synthetic_derived
EMP-019756,2025-04-26,5.09,synthetic_derived
EMP-019756,2025-10-26,5.25,synthetic_derived
EMP-019757,2025-05-10,6.07,synthetic_derived
EMP-019757,2025-11-09,6.3,synthetic_derived
EMP-019758,2025-05-24,4.84,synthetic_derived
EMP-019759,2025-06-07,3.39,synthetic_derived
EMP-019759,2025-12-07,3.5,synthetic_derived
EMP-019760,2025-06-21,3.7,synthetic_derived
EMP-019760,2025-12-21,3.82,synthetic_derived
EMP-019761,2025-07-05,5.64,synthetic_derived
EMP-019761,2026-01-04,5.86,synthetic_derived
EMP-019762,2025-07-19,4.24,synthetic_derived
EMP-019762,2026-01-18,4.39,synthetic_derived
EMP-019763,2025-08-02,3.73,synthetic_derived
EMP-019764,2025-08-16,5.25,synthetic_derived
EMP-019764,2026-02-15,5.43,synthetic_derived
EMP-019765,2025-08-30,5.2,synthetic_derived
EMP-019765,2026-03-01,5.4,synthetic_derived
EMP-019766,2025-09-13,4.31,synthetic_derived
EMP-019766,2026-03-15,4.49,synthetic_derived
EMP-019767,2025-09-27,4.71,synthetic_derived
EMP-019767,2026-03-29,4.88,synthetic_derived
EMP-019768,2025-10-11,4.49,synthetic_derived
EMP-019768,2026-04-12,4.62,synthetic_derived
EMP-019769,2025-10-25,5.26,synthetic_derived
EMP-019769,2026-04-26,5.45,synthetic_derived
EMP-019770,2025-11-08,5.04,synthetic_derived
EMP-019770,2026-05-10,5.27,synthetic_derived
EMP-019771,2025-11-22,5.17,synthetic_derived
EMP-019771,2026-05-24,5.35,synthetic_derived
EMP-019772,2025-12-06,3.97,synthetic_derived
EMP-019772,2026-06-07,4.08,synthetic_derived
EMP-019773,2025-12-20,5.1,synthetic_derived
EMP-019773,2026-06-21,5.27,synthetic_derived
EMP-019774,2026-01-03,4.53,synthetic_derived
EMP-019774,2026-07-05,4.66,synthetic_derived
EMP-019775,2026-01-17,5.28,synthetic_derived
EMP-019775,2026-07-19,5.46,synthetic_derived
EMP-019776,2026-01-31,4.66,synthetic_derived
EMP-019776,2026-08-02,4.85,synthetic_derived
EMP-019777,2024-03-09,4.7,synthetic_derived
EMP-019777,2024-09-08,4.86,synthetic_derived
EMP-019778,2024-04-05,5.47,synthetic_derived
EMP-019778,2024-10-05,5.69,synthetic_derived
EMP-019779,2024-04-19,3.43,synthetic_derived
EMP-019780,2024-05-03,4.87,synthetic_derived
EMP-019780,2024-11-02,5.08,synthetic_derived
EMP-019781,2024-05-17,4.7,synthetic_derived
EMP-019782,2024-05-31,3.92,synthetic_derived
EMP-019783,2024-06-14,5.72,synthetic_derived
EMP-019783,2024-12-14,5.99,synthetic_derived
EMP-019784,2024-06-28,4.37,synthetic_derived
EMP-019784,2024-12-28,4.52,synthetic_derived
EMP-019785,2024-07-12,4.3,synthetic_derived
EMP-019785,2025-01-11,4.46,synthetic_derived
EMP-019786,2024-07-26,5.73,synthetic_derived
EMP-019786,2025-01-25,5.92,synthetic_derived
EMP-019787,2024-08-09,5.04,synthetic_derived
EMP-019787,2025-02-08,5.23,synthetic_derived
EMP-019788,2024-08-23,4.68,synthetic_derived
EMP-019788,2025-02-22,4.85,synthetic_derived
EMP-019789,2024-09-06,2.26,synthetic_derived
EMP-019789,2025-03-08,2.34,synthetic_derived
EMP-019790,2024-09-20,3.28,synthetic_derived
EMP-019790,2025-03-22,3.42,synthetic_derived
EMP-019791,2024-10-04,5.75,synthetic_derived
EMP-019791,2025-04-05,5.96,synthetic_derived
EMP-019792,2024-10-18,5.29,synthetic_derived
EMP-019792,2025-04-19,5.49,synthetic_derived
EMP-019793,2024-11-14,5.54,synthetic_derived
EMP-019793,2025-05-16,5.76,synthetic_derived
EMP-019794,2024-11-28,5.21,synthetic_derived
EMP-019794,2025-05-30,5.41,synthetic_derived
EMP-019795,2024-12-12,4.45,synthetic_derived
EMP-019796,2024-12-26,3.49,synthetic_derived
EMP-019797,2025-01-09,4.45,synthetic_derived
EMP-019797,2025-07-11,4.62,synthetic_derived
EMP-019798,2025-01-23,5.07,synthetic_derived
EMP-019798,2025-07-25,5.27,synthetic_derived
EMP-019799,2025-02-06,3.95,synthetic_derived
EMP-019800,2025-03-18,5.24,synthetic_derived
EMP-019800,2025-09-17,5.45,synthetic_derived
EMP-019801,2025-04-01,4.46,synthetic_derived
EMP-019801,2025-10-01,4.61,synthetic_derived
EMP-019802,2025-04-15,3.67,synthetic_derived
EMP-019802,2025-10-15,3.81,synthetic_derived
EMP-019803,2025-05-12,5.5,synthetic_derived
EMP-019803,2025-11-11,5.73,synthetic_derived
EMP-019804,2025-05-26,4.59,synthetic_derived
EMP-019805,2025-07-05,4.48,synthetic_derived
EMP-019805,2026-01-04,4.64,synthetic_derived
EMP-019806,2025-08-01,4.49,synthetic_derived
EMP-019807,2025-08-15,5.93,synthetic_derived
EMP-019807,2026-02-14,6.18,synthetic_derived
EMP-019808,2025-09-11,3.63,synthetic_derived
EMP-019808,2026-03-13,3.75,synthetic_derived
EMP-019809,2025-09-25,3.88,synthetic_derived
EMP-019810,2025-10-09,3.92,synthetic_derived
EMP-019810,2026-04-10,4.04,synthetic_derived
EMP-019811,2025-08-14,4.38,synthetic_derived
EMP-019812,2025-09-23,4.33,synthetic_derived
EMP-019812,2026-03-25,4.49,synthetic_derived
EMP-019813,2025-10-07,4.72,synthetic_derived
EMP-019813,2026-04-08,4.86,synthetic_derived
EMP-019814,2025-10-21,4.52,synthetic_derived
EMP-019814,2026-04-22,4.7,synthetic_derived
EMP-019815,2025-11-04,4.54,synthetic_derived
EMP-019815,2026-05-06,4.73,synthetic_derived
EMP-019816,2025-11-18,4.7,synthetic_derived
EMP-019816,2026-05-20,4.89,synthetic_derived
EMP-019817,2025-12-02,5.48,synthetic_derived
EMP-019817,2026-06-03,5.67,synthetic_derived
EMP-019818,2025-12-16,4.48,synthetic_derived
EMP-019818,2026-06-17,4.63,synthetic_derived
EMP-019819,2025-12-30,5.47,synthetic_derived
EMP-019819,2026-07-01,5.72,synthetic_derived
EMP-019820,2024-01-24,4.5,synthetic_derived
EMP-019820,2024-07-25,4.67,synthetic_derived
EMP-019821,2024-02-07,4.11,synthetic_derived
EMP-019821,2024-08-08,4.25,synthetic_derived
EMP-019822,2024-02-21,4.19,synthetic_derived
EMP-019822,2024-08-22,4.33,synthetic_derived
EMP-019823,2024-03-19,4.65,synthetic_derived
EMP-019824,2024-04-15,4.04,synthetic_derived
EMP-019824,2024-10-15,4.18,synthetic_derived
EMP-019825,2024-04-29,4.24,synthetic_derived
EMP-019826,2024-05-13,5.44,synthetic_derived
EMP-019826,2024-11-12,5.63,synthetic_derived
EMP-019827,2024-06-09,5.36,synthetic_derived
EMP-019827,2024-12-09,5.54,synthetic_derived
EMP-019828,2024-06-23,5.41,synthetic_derived
EMP-019829,2024-07-07,4.69,synthetic_derived
EMP-019829,2025-01-06,4.89,synthetic_derived
EMP-019830,2024-07-21,5.05,synthetic_derived
EMP-019831,2024-08-17,3.79,synthetic_derived
EMP-019831,2025-02-16,3.93,synthetic_derived
EMP-019832,2024-09-13,4.43,synthetic_derived
EMP-019832,2025-03-15,4.58,synthetic_derived
EMP-019833,2024-09-27,5.5,synthetic_derived
EMP-019834,2024-10-11,4.8,synthetic_derived
EMP-019834,2025-04-12,4.98,synthetic_derived
EMP-019835,2024-10-25,5.42,synthetic_derived
EMP-019835,2025-04-26,5.61,synthetic_derived
EMP-019836,2024-11-08,5.3,synthetic_derived
EMP-019836,2025-05-10,5.48,synthetic_derived
EMP-019837,2024-11-22,5.65,synthetic_derived
EMP-019837,2025-05-24,5.83,synthetic_derived
EMP-019838,2024-12-06,4.75,synthetic_derived
EMP-019838,2025-06-07,4.94,synthetic_derived
EMP-019839,2025-01-02,4.73,synthetic_derived
EMP-019839,2025-07-04,4.9,synthetic_derived
EMP-019840,2025-01-16,4.79,synthetic_derived
EMP-019840,2025-07-18,5.0,synthetic_derived
EMP-019841,2025-01-30,5.38,synthetic_derived
EMP-019841,2025-08-01,5.62,synthetic_derived
EMP-019842,2025-02-13,4.49,synthetic_derived
EMP-019843,2025-02-27,4.83,synthetic_derived
EMP-019843,2025-08-29,4.99,synthetic_derived
EMP-019844,2025-03-13,5.25,synthetic_derived
EMP-019844,2025-09-12,5.45,synthetic_derived
EMP-019845,2025-03-27,5.31,synthetic_derived
EMP-019845,2025-09-26,5.52,synthetic_derived
EMP-019846,2025-04-10,4.58,synthetic_derived
EMP-019846,2025-10-10,4.73,synthetic_derived
EMP-019847,2025-04-24,5.1,synthetic_derived
EMP-019847,2025-10-24,5.3,synthetic_derived
EMP-019848,2025-05-08,3.79,synthetic_derived
EMP-019848,2025-11-07,3.92,synthetic_derived
EMP-019849,2025-05-22,5.13,synthetic_derived
EMP-019849,2025-11-21,5.31,synthetic_derived
EMP-019850,2025-07-01,4.68,synthetic_derived
EMP-019850,2025-12-31,4.85,synthetic_derived
EMP-019851,2025-07-15,4.72,synthetic_derived
EMP-019851,2026-01-14,4.86,synthetic_derived
EMP-019852,2025-08-11,4.47,synthetic_derived
EMP-019852,2026-02-10,4.64,synthetic_derived
EMP-019853,2025-09-07,3.8,synthetic_derived
EMP-019853,2026-03-09,3.92,synthetic_derived
EMP-019854,2025-10-04,4.95,synthetic_derived
EMP-019854,2026-04-05,5.16,synthetic_derived
EMP-019855,2025-10-18,3.97,synthetic_derived
EMP-019856,2025-11-01,4.82,synthetic_derived
EMP-019856,2026-05-03,4.99,synthetic_derived
EMP-019857,2025-11-15,4.96,synthetic_derived
EMP-019857,2026-05-17,5.14,synthetic_derived
EMP-019858,2025-11-29,5.02,synthetic_derived
EMP-019858,2026-05-31,5.22,synthetic_derived
EMP-019859,2025-12-13,4.32,synthetic_derived
EMP-019859,2026-06-14,4.5,synthetic_derived
EMP-019860,2025-12-27,3.4,synthetic_derived
EMP-019860,2026-06-28,3.5,synthetic_derived
EMP-019861,2026-01-10,4.48,synthetic_derived
EMP-019861,2026-07-12,4.62,synthetic_derived
EMP-019862,2026-01-24,4.93,synthetic_derived
EMP-019863,2026-02-07,4.9,synthetic_derived
EMP-019863,2026-08-09,5.08,synthetic_derived
EMP-019864,2024-03-16,4.18,synthetic_derived
EMP-019864,2024-09-15,4.34,synthetic_derived
EMP-019865,2024-03-30,4.47,synthetic_derived
EMP-019865,2024-09-29,4.65,synthetic_derived
EMP-019866,2024-04-13,4.46,synthetic_derived
EMP-019866,2024-10-13,4.61,synthetic_derived
EMP-019867,2024-04-27,5.07,synthetic_derived
EMP-019867,2024-10-27,5.25,synthetic_derived
EMP-019868,2024-05-11,4.89,synthetic_derived
EMP-019868,2024-11-10,5.11,synthetic_derived
EMP-019869,2024-05-25,3.77,synthetic_derived
EMP-019869,2024-11-24,3.9,synthetic_derived
EMP-019870,2024-06-08,4.62,synthetic_derived
